objectid,site_code,common_nm,managing_dept,location,cmty_plan,desg_use,site_acres,dedicated_park,pud_branch,site_restriction,reso_ord_num,reso_ord_dt,globalid,shape_Length,shape_Area
1317,R549RD,32ND ST MINI-PARK,Parks & Recreation,32ND ST NWLY REDWOOD ST,Greater North Park,MPARK,0.143000000000000,Y,,DEDOS,O-18985,10/04/2001,{829D7132-F621-48A2-9F6C-EB90A515CE4A},349.488518326948508,6224.830426326661836
1318,L401VM,WEST MIRAMAR LANDFILL (LEASED FROM USA),Environmental Services,5180 CONVOY STREET,Military Facilities,SWDISP,1420.353000000000065,N,,SFR,O-18218,10/02/1995,{D558940A-CD4B-4933-B3C4-BA9042EBA621},60350.694156042969553,56977277.346565522253513
1319,H601RD,SABRE SPRINGS PARK,Parks & Recreation,SABRE SPGS PKWY SE EVENING CRK,Sabre Springs,NPARK,11.230000000000000,Y,,DEDOS,O-18772,03/03/2000,{87175E4D-0A24-4547-9D2E-6303D8F2780A},3649.854186771928653,511101.252000137988944
1320,W003WW,OTAY RES (LOWER) LAND,PUD - Water,OTAY LAKES RD,Co-Otay,WATERSHED,890.341000000000008,N,WATER,UNK,R-000000,?,{1CD9C85F-B8D8-4D3F-8718-F4CCB18F51AA},156612.173491692461539,47553900.251560330390930
1321,Q531PM,MID-CITY MULT SVS CTR,Real Estate,30TH ST SELY POLK AV,Greater North Park,CMTYCTR,0.161000000000000,N,,UNK,R-268132,04/20/1987,{EAF19EDF-904B-4DE8-838A-15EF3F6C6022},379.019571424284322,6967.759433498360522
1322,N308WP,SITE 073 POR,PUD - Water,MT LAWRENCE DR WLY END,Clairemont Mesa,WTRPIPE,0.367000000000000,N,WATER,NONE,R-251363,03/11/1980,{38CF4624-6CE7-467F-BB17-CE9C84EDC72D},790.451803203836789,17821.025859536406642
1323,T002WW,MORENA LAKE WATERSHED,PUD - Water,LAKE MORENA DRIVE,None,WATERSHED,1802.750000000000000,N,WATER,UNK,R-000000,?,{1406490C-9188-4B60-A1D8-15B546FD2065},169889.903208994102897,77297365.098598375916481
1324,S611RS,SANTA ISABEL MINI-PARK,Parks & Recreation,SAN ONOFRE TERRACE ELY SANTA ISABEL,Encanto,MPARK,0.172000000000000,N,WATER,SFR,R-276627,10/01/1990,{7C8CFB39-AA4D-4D61-95F9-C40BF1D69AB4},309.969506357965599,6342.059216379895588
1325,M405VM,SANDER SITE,Environmental Services,SLY HWY 52 ELY CONVOY ST,Kearny Mesa,NOTDESG,42.789999999999999,N,,VERNAL,R-267203,12/08/1986,{603B2F75-0EDF-4AB2-A076-14853C76667F},7394.731679095147229,1896738.413905655499548
1326,R637RU,SITE 642,Parks & Recreation,LAUREL ST & 44TH NELY OF,City Heights,OSDESG,0.240000000000000,N,,NONE,R-268357,05/18/1987,{B712BEC1-176F-41DB-999A-575FFD862F3C},420.512601154953700,10204.949653822428445
1327,S701RD,ENCANTO COMM PARK,Parks & Recreation,BROADWAY & 65TH ST,Encanto,CMTYPK,5.000000000000000,Y,,DEDOS,O-11181,12/11/1973,{202FDF37-2EAE-47D7-8197-724B65136332},2068.557586555584749,218956.779669026873307
1328,K302RO,CAMPUS POINT OPEN SPACE,Parks & Recreation,GENESEE & CAMPUS PT DR,University,OSDED,48.045000000000002,Y,,DEDOS,R-307952,01/02/2013,{8E411D04-77B7-424A-9C80-6831FD7619B2},11343.127049959886790,2070449.756233041640371
1329,Y719RU,OTAY VALLEY REGIONAL PARK,Parks & Recreation,Otay Valley,Otay Mesa,OSDESG,16.385999999999999,N,,NONE,301593,06/27/2006,{7CE57553-D0FE-4AA5-B142-0E6422A432C8},3688.837894429363587,681801.605292162043042
1330,S637GM,CHOLLAS CREEK ACCESS,Transportation,HILLTOP & 51ST,Encanto,ACCESS,0.020000000000000,N,,NONE,R-255046,09/21/1981,{81ED1583-61F1-4D86-A621-06A6EA0CB831},161.884471647379314,975.411284479706865
1331,Y720RS,DENNERY RANCH NEIGHBORHOOD PARK,Parks & Recreation,"DENNERY RD & BLACK CORRAL WAY, NORTH OF",Otay Mesa,NPARK,9.207000000000001,N,,NONE,O-20630,04/13/2016,{2BB3FA34-8161-429E-AE95-8B7A37DFFED1},2876.628242064261940,401097.904013988620136
1332,T001WW,BARRETT WATERSHED,PUD - Water,LYONS VALLEY RD SELY OF,Co-Jamul/Dulzura,WATERSHED,1339.759999999999991,N,WATER,NONE,O-018629,03/30/1999,{6ABDE0D9-A7BE-4548-A499-B3A169DB8FEE},55570.342443435278255,58330919.923514418303967
1333,Q305RO,MISSION VALLEY PRESERVE,Parks & Recreation,PACIFIC HWY & FRIARS RD,Mission Valley,OSDED,1.366000000000000,Y,,DEDOS,O-18817,06/29/2000,{799DFC52-290A-4FB9-9B90-957E4951197A},855.274146080754463,34448.982569236541167
1334,Y614PM,OUTER ROAD RELINQ PCL,Real Estate,NELY CORONADO AVE & I-5,Otay Mesa-Nestor,UREV,0.130000000000000,N,,UNK,R-000000,?,{448308C5-755E-418D-A985-236FBBD9C3DD},500.243473771835966,8165.528014579007504
1335,S513PM,SITE 326,Real Estate,29TH & C STS NE CO,Greater Golden Hill,UREV,0.264000000000000,N,,NONE,R-279820,04/27/1992,{435D8502-3162-479E-BB0D-1B1F3D52F231},371.227248293299340,6560.264427894654546
1336,Q706PM,SITE 533,Real Estate,COLLEGE AV SELY COLLEGE GRV DR,Eastern Areas,LEASE,0.085000000000000,N,,UNK,R-250559,11/05/1979,{2EC3CE5C-E4B5-4C93-AFAA-5ABEF8F1CCC0},270.102401843467419,4287.040544374917772
1337,N101RD,CALUMET PARK,Parks & Recreation,CALUMET AV & COLIMA CT,La Jolla,NPARK,0.702000000000000,Y,,DEDOS,O-11919,09/29/1976,{72CECAE3-801D-439A-A06C-29D76B540D72},815.836709808604155,31675.950747056205728
1338,I706RO,SCRIPPS MIRAMAR OPEN SPACE,Parks & Recreation,SWLY POMERADO RD & LEGACY,Scripps Miramar Rch,OSDED,0.590000000000000,Y,,DEDOS,R-303253,12/18/2007,{44195139-49B0-456C-997C-A07C51C7A4C1},1928.961565253505796,25030.379110303656489
1339,P308GM,SD RIVER FLOOD CHANNEL,Stormwater,FRIARS RD & FT. STOCKTON,Mission Valley,DRAIN,0.688000000000000,N,,NONE,R-000000,?,{336772A6-C33B-47E2-91A4-7DB261C60D29},1176.736659967120431,40958.125599185295869
1340,O707WR,DEL CERRO RESERVOIR,PUD - Water,DUANE AV & SIERRA VIEW SLY,Navajo,RESERVOIR,2.103000000000000,N,WATER,NONE,R-000000,?,{8A76DCCE-C26F-4AAA-BA1C-37C943A24621},1172.728071527783413,82951.372372319747228
1341,N601LB,TIERRASANTA BRANCH LIBRARY,Library,4985 LA CUENTA DR.,Tierrasanta,LIB,0.620000000000000,N,,UNK,R-000000,?,{A4296D23-4B27-4220-BC07-8ACF0945037F},627.610470710841014,24735.115554927990161
1342,F502W3,BLACK MOUNTAIN METER/CL STATION,PUD - Water,BLK MTN RD NELY EMDEN RD,Black Mountain Ranch,WTRPUMP,0.040000000000000,N,WATER,UNK,R-000000,?,{6ED65EC2-02A2-49E7-AFC0-B2BCD575EDE3},179.797182454082161,1856.851774674460330
1343,Q323PM,ADOBE CHAPEL,Real Estate,3963 CONDE STREET,Old Town San Diego,CMTYCTR,0.133000000000000,N,,NONE,O-63294,07/09/1935,{B8EE6B71-CD6A-40A7-9836-87B5AA0A2E62},294.422352713891257,5414.697425560096235
1344,Y610GM,SITE 694,Transportation,PALM AV SLY; HOLLISTER ST WLY,Otay Mesa-Nestor,STREET,0.124000000000000,N,,NONE,R-279820,04/27/1992,{0A4F1E55-08FF-414F-9E64-E6D40902CF43},417.853835796598901,5359.578410153047116
1345,N305GM,ROSE CANYON OPERATION STA,Transportation,3775 Morena Blvd.,Clairemont Mesa,OPS,18.068000000000001,N,,NONE,R-000000,?,{0C24510B-EDBF-4C4A-98D2-2E35E9634071},4893.383731149273444,732754.148139182827435
1346,N107GM,FAY AV (PROPOSED),Transportation,BEAUMONT & VIA DEL NORTE SLY,La Jolla,STREET,0.463000000000000,N,,SFR,R-000000,?,{B36AB1EB-040C-43D9-8960-B7D97667A45F},769.722631274680907,11343.042107063874937
1347,O308PM,SITE 558,Real Estate,MORENA BL NWLY BUNKER HILL,Clairemont Mesa,UREV,0.140000000000000,N,,SFR,R-276627,10/01/1990,{9D01C4FD-E37D-4787-9D99-59641351DBE9},500.357919966643578,6433.992593909692914
1348,N703R1,MISSION TRAILS OPEN SPACE,Parks & Recreation,WING SPAN DR & TOMMY ST,Navajo,OSDED,2.194000000000000,Y,,DEDOS,R-303253,12/18/2007,{6F0B91AF-B14A-4BF1-93A6-FC9EA6D9E1F7},4982.966322420412325,95615.064422928277054
1349,S742RO,PARADISE CANYON PARK,Parks & Recreation,WOODMAN ST SLY BRANDYWOOD,Skyline-Paradise Hls,OSDED,33.936000000000000,Y,,SFR,O-99999,?,{535B2E27-485A-415E-B738-AFC45B09A47F},11021.625224943079957,1390761.006157523719594
1350,Q417RO,UPTOWN OPEN SPACE,Parks & Recreation,I-163 NLY JOHNSON,Uptown,OSDED,3.482000000000000,Y,,DEDOS,R-307952,01/02/2013,{C558AF26-D33F-4AA9-92D6-5959C7ABF27C},2303.319228746712724,152489.871513856633101
1351,J605RO,SCRIPPS MIRAMAR OPEN SPACE,Parks & Recreation,RED CEDAR DR ELY RED CEDAR PL,Scripps Miramar Rch,OSDED,16.474000000000000,Y,,NONE,O-16901,07/22/1987,{43C22705-E073-44A1-8D1F-DA7FE1E96C95},6308.070772254338408,712585.249313729815185
1352,H404RO,DEL MAR MESA OPEN SPACE,Parks & Recreation,DEL MAR MESA,Del Mar Mesa,OSDED,160.080999999999989,Y,,SFR,307952,01/02/2013,{D6C3D72B-E0B6-4C82-AFED-32AE1E736206},19625.463328894122242,6867006.683909422717988
1353,I310RU,PENASQUITOS OPEN SPACE,Parks & Recreation,E OCEAN AIR DR ELY/CARMEL MTN RD SLY,Torrey Hills,OSDESG,2.243000000000000,N,,SFR,R-250320,10/01/1979,{22E0C218-AA3A-4F0D-9003-1BC87D02FAC0},3362.302828349742413,97598.074736570735695
1354,Y804RO,OTAY MESA VERNAL POOL OS,Parks & Recreation,OTAY MESA RD WLY HERITAGE RD,Otay Mesa,OSDED,1.105000000000000,Y,,DEDOS,R-303253,12/18/2007,{03577385-0B03-4B89-A335-E30CD1C875E8},959.136603525536430,47383.744054470254923
1355,S706CS,POLICE SUBSTATION-SOUTHEAST,Police,7222 Skyline Dr.,Skyline-Paradise Hls,PDSTAT,1.784000000000000,N,,UNK,R-000000,?,{A014A9FF-0311-46D9-A2DC-C3EE6AC9909C},1612.693689144640530,73734.101193943497492
1356,C703WM,ESCONDIDO MUNI GOLF COURSE,PUD - Water,ELY BEAR VLY RD S SAN PASQUAL,Co-Escondido,LEASE,97.950000000000003,N,WATER,SFR,R-272774,01/30/1989,{3BB12B24-0757-4E37-98E2-F0C25C5AE501},12052.685160262957652,4349034.890529741533101
1357,M105RD,LA JOLLA COMMUNITY PARK,Parks & Recreation,PROSPECT ST & DRAPER AV,La Jolla,CMTYPK,3.393000000000000,Y,,DEDOS,O-12487,11/13/1978,{962B6A18-31F9-4741-8B14-B54F603DA80A},1933.855439497712268,145968.705249021295458
1358,I701RO,SCRIPPS MIRAMAR OPEN SPACE,Parks & Recreation,PINOT NOIR CIR & LOIRE AV NWLY,Scripps Miramar Rch,OSDED,2.436000000000000,Y,,SFR,O-16901,07/13/1987,{775502E8-92C3-4945-999A-84C5EE812B8E},1979.915470752320289,108718.357585550606018
1359,Z705R1,UTIL PCL IN SAN YSIDRO PK,Parks & Recreation,E PARK AV NLY SAN YSIDRO BLV,San Ysidro,NPARK,0.145000000000000,Y,WATER,UNK,O-15940,04/11/1983,{40E1F971-3088-469E-A6A2-4264FA5A2721},297.858445899190201,5523.479844481298642
1360,P201GM,SITE 697,Transportation,W PT LOMA DR ELY ABBOTT ST,Ocean Beach,STREET,0.128000000000000,N,,DEDSTR,R-251115,02/04/1980,{D6518160-0488-4D0C-B3D5-FB68A2102E11},483.744550324966042,8835.811697779665337
1361,Q604RD,CITY HEIGHTS COMM PARK,Parks & Recreation,LANDIS ST BTWN 44TH & HIGHLAND,City Heights,CMTYPK,6.423000000000000,Y,,DEDOS,O-18759,03/03/2000,{04060D2E-CA8C-4659-94A4-BF9EA83BFC87},2411.322677761985688,277929.178509322577156
1362,J203PM,SITE 006-A,Real Estate,NELY FLINTKOTE & ESTUARY WAY,Torrey Pines,NOTDESG,4.410000000000000,N,,NONE,R-221593,08/07/1978,{5F7F4FF4-2E77-4C9F-9857-951832B8207F},1808.920343348261213,177408.291511513234582
1363,M502PM,SITE 109-A,Real Estate,I-15 & CLMNT MESA NELY OF,Tierrasanta,NOTDESG,0.257000000000000,N,,NONE,R-222384,12/11/1978,{3A1B8C75-CF6E-4C49-AA23-D15DD635126C},423.887592579101977,2835.755436998239475
1364,Z001WR,MARRON VALLEY MITIGATION CREDIT BANK,PUD - Water,MARRON VALLEY ROAD,Co-Jamul/Dulzura,LAKE,2528.681000000000040,N,WATER,UNK,R-251995,06/09/1980,{195A51BA-8DA7-4FB6-A1FA-F2B19DAD0931},109575.935856393363792,117901592.906322374939919
1365,H210RD,CREST CYN PARK     191,Parks & Recreation,DEL MAR HGHTS RD WLY CASETA DR,Torrey Pines,NPARK,10.550000000000001,Y,,DEDOS,O-15541,07/06/1981,{085163D1-0F4A-49FD-B020-3CBBBB6EB76D},2748.212624683178092,435203.929836422263179
1366,Q303RD,PRESIDIO PARK,Parks & Recreation,TAYLOR ST & PRESIDIO DR,Old Town San Diego,RPARK,41.616999999999997,Y,,DEDOS,O-099999,?,{BD41295F-BB8C-4143-AB5F-9E63805E3F8B},8608.004664827227316,1798013.452204325934872
1367,N602RO,TIERRASANTA OPEN SPACE,Parks & Recreation,TIERRA SANTA BLVD WLY RUEDA,Tierrasanta,OSDED,72.590000000000003,Y,,DEDOS,R-307952,01/02/2013,{AC44D806-01DF-4EF9-B91B-3625FA3D3B50},16620.516068644170446,3111666.842306199483573
1368,M218WM,ARDATH RD IMPROVEMENT,PUD - Water,LA JOLLA PKWY & HIDDEN VALLEY,La Jolla,NOTDESG,0.956000000000000,N,WATER,NONE,R-295594,10/22/2001,{29371115-9041-49E6-991D-AB4356CBD939},860.042083779558880,41576.621119649069442
1369,Q336RS,BARNETT MINI-PARK (UNDEVELOPED),Parks & Recreation,BARNETT AVE & PACIFIC HWY,Midway-Pacific Highway,MPARK,0.025000000000000,N,,UNK,R-292153,09/14/1999,{736513E5-F745-40C6-B946-D394C494DE9D},325.381316451756391,3516.047268832322970
1370,P517RU,SD RIVER PARK,Parks & Recreation,CAMINO DEL RIO N/ELY I-805,Mission Valley,OSDESG,2.500000000000000,N,,SFR,R-298738,12/09/2003,{CB3D2E5D-7B1F-4D85-8A34-541A19C76EFF},1279.428702402070485,102265.746268794071511
1371,I507RO,CANYON HILLS OPEN SPACE,Parks & Recreation,ELY BLK MTN RD NELY WESTVIEW PKWY,Mira Mesa,OSDED,83.790000000000006,Y,,DEDOS,R-307952,01/02/2013,{94980863-7149-4C5F-A1AC-1E3BD65D5281},12420.665711448113143,3679350.077570152468979
1372,R519RO,34TH ST CANYON OPEN SPACE,Parks & Recreation,GREGORY ST & HAWTHORNE ST,Greater North Park,OSDED,5.034000000000000,Y,,DEDOS,R-303253,12/18/2007,{A431F6F0-8076-438F-9613-95EDF73B3BF8},4336.645614023038434,214073.499528822547290
1373,F605MM,SEWER PUMP STATION #71,PUD - Wastewater,MATURIN DR WLY TURTLEBACK RD,Rancho Bernardo,SWRPUMP,0.032000000000000,N,WASTE,NONE,R-000000,?,{2D832B22-A702-4B13-A55C-EC585CB83692},150.180073668763498,1403.216603714818120
1374,Q401RD,MISSION HILLS PARK,Parks & Recreation,RANDOLPH & WASHINGTON PL,Uptown,NPARK,4.300000000000000,Y,,DEDOS,O-18767,03/03/2000,{08ECD069-11F3-495F-815D-CCCAC6AC96D8},3595.716324516536588,216112.002500905742636
1375,S634RO,CHOLLAS RADIO SYSTEM,Parks & Recreation,MARKET ST NLY; PITTA WLY,Encanto,OSDED,27.983000000000001,Y,,DEDOS,O-16890,07/06/1987,{8052D7B9-815D-4E17-B78E-5B8FFDACCDE6},12696.692752057189864,1219318.368763472884893
1376,N906PM,SITE 777,PUD - Water,STEEL ST NLY; JOHNSON AV SWLY,Co-El Cajon,NOTDESG,0.358000000000000,N,WATER,SFR,R-279820,04/27/1992,{777329C0-CB17-4DCC-BE04-80298DCBD839},697.601552015562447,13067.845715310822925
1377,Y717RU,OTAY MESA OPEN SPACE,Parks & Recreation,OCEAN VIEW HILLS PKWY NELY STARFISH,Otay Mesa,OSDESG,0.285000000000000,N,,SFR,R-289694,02/02/1998,{67B801E7-4028-4003-B2E0-97E2CBBB5D96},1280.390685794302271,48144.469246645712701
1378,J701PM,NE MIRAMAR LANDFILL(PROPOSED),Real Estate,POMERADO RD SELY OF,Reserve,NOTDESG,245.699999999999989,N,,NONE,R-000000,?,{FFEF36BE-0338-4A93-8831-3F3DFE5BBFA6},18179.849236889138410,9369238.339164659380913
1379,R604RD,EMERALD HILLS PARK,Parks & Recreation,KELTON RD AND BETHUNE CT,Encanto,NPARK,9.571000000000000,Y,,DEDOS,O-15692,04/05/1982,{F73E5CEC-698F-43A8-9B6B-30E929C91B0A},3512.706651586128373,421112.994692483742256
1380,Q610PM,SITE 087,Real Estate,FAIRMOUNT & MEADE AVS NW COR,Kensington-Talmadge,NOTDESG,0.115000000000000,N,,DEDSTR,R-268357,05/18/1987,{689429B9-F0A8-470B-9292-FE3E4B4098FF},299.948351124737655,5143.846418990365237
1381,R534RO,PARK NORTHEAST OPEN SPACE,Parks & Recreation,ELM ST WLY GRANADA,Greater Golden Hill,OSDED,0.138000000000000,Y,,DEDOS,R-307952,01/02/2013,{37C9CBE8-85A5-4E1C-A728-5B627076DC9F},342.109773029428084,6723.149744539330641
1382,E604LB,RANCHO BERNARDO BRANCH LIBRARY,Library,17110 BERNARDO CENTER DR.,Rancho Bernardo,LIB,0.780000000000000,N,,SFR,R-283424,02/24/1994,{22C06D5C-4A5E-4098-8D14-0C7A4B4A7F17},833.241951964228292,34016.303617317702447
1383,V005PM,SITE 576 POR,PUD - Water,OTAY LAKES ELY,Co-Jamul/Dulzura,NOTDESG,0.583000000000000,N,WATER,NONE,R-279820,04/27/1992,{E75DA0A7-EEBE-41AE-AD92-1A8F40CF19ED},725.534007275016620,22079.979921406200447
1384,R575PM,SITE 320,Real Estate,A ST ELY FELTON ST,Greater Golden Hill,UREV,0.036000000000000,N,,UNK,R-279820,04/27/1992,{E6A9E064-BCB4-463A-9E7D-EB34DFF0FBA4},185.069961309575888,1949.437522587245212
1385,J702WM,WATER PUMP STATION,PUD - Water,POMERADO & SEMILLON SELY,Scripps Miramar Rch,WTRPUMP,0.462000000000000,N,WATER,NONE,R-000000,?,{6C04AEAD-B82C-4371-ABB4-EDB611F3414C},587.413282536448946,20774.325417868119985
1386,I401RD,SANDBURG PARK,Parks & Recreation,AVENIDA DEL GATO & ZAPATA AVE,Mira Mesa,NPARK,4.819000000000000,Y,,DEDOS,O-15143,12/17/1979,{AE66E758-9399-49AF-9BC6-55E93842C7F7},1865.919612529076176,207926.720004507515114
1387,Q503RD,PARK DE LA CRUZ,Parks & Recreation,LANDIS AT 40TH ST SWLY,City Heights,NPARK,6.831000000000000,Y,,SFR,R-000000,?,{088919F0-EB4D-4266-BD70-050E936C9CE2},2224.312517981887140,296710.901342693425249
1388,N602R3,TIERRASANTA OPEN SPACE,Parks & Recreation,CLAIREMONT MESA BL ELY MARIGOT,Tierrasanta,OSDED,16.763000000000002,Y,,DEDOS,R-307952,01/02/2013,{5DDB4A93-7C26-41BE-9C9C-3C4C1FED03A4},5642.454496441608171,680841.510720354504883
1389,I204R1,CARMEL VALLEY RSTOR/CVREP,Parks & Recreation,ROUTE 56 SLY OF & ELY EL CAMINO REAL,Carmel Valley,OSDESG,185.978000000000009,Y,,DEDOS,R-307952,01/02/2013,{A6597154-C296-47A8-A601-C5788BA0DE26},29911.403095715395466,8326119.144143980927765
1390,K302P1,NISSAN DESIGN CTR LEASE (CAMPUS POINT),Real Estate,9800 CAMPUS POINT DR,University,LEASE,6.200000000000000,N,,NONE,R-000000,?,{771DEFD3-790E-4E58-937E-E32AFC08ACBE},2218.630846229470990,263607.675290907209273
1391,R402G2,20TH & B OPERATIONS STATION,Transportation,20th & B St.,Balboa Park,OPS,13.400000000000000,Y,,DEDOS,R-000000,?,{6D54532A-A952-4FD9-9D02-D6D993D6721D},3642.511492741023176,328711.197546291979961
1392,I608RD,SEMILLON MINI-PARK,Parks & Recreation,SEMILLON BL ELY CHARBONO ST,Scripps Miramar Rch,MPARK,0.412000000000000,Y,,UNK,O-16753,11/10/1986,{6739823C-9D2D-4991-890A-B84C2818A74F},661.357197852131208,18986.533820645363448
1393,L002WP,USDRIP,PUD - Water,HWY 67 NLY MAPLEVIEW,Co-Lakeside,NOT DESIGNATED,4.060000000000000,N,WATER,NONE,R-252874,10/13/1980,{37FF48AC-8F61-497D-BFD6-CFE6A096BCF1},2436.266385237358463,167435.457567638310138
1394,G505RO,RANCHO PENASQUITOS OPEN SPACE,Parks & Recreation,CARMEL MTN RD & SUNDANCE AVE,Rancho Penasquitos,OSDED,8.130000000000001,Y,,DEDOS,R-307952,01/02/2013,{5F64AD21-5339-458E-8775-54BF7B968E19},3476.312958399766103,363811.307878468534909
1395,G311RU,CARMEL VALLEY OPEN SPACE,Parks & Recreation,DEL MAR HTS RD & SEAGROVE ST,Carmel Valley,OSDED,2.410000000000000,Y,,DEDOS,R-307952,01/02/2013,{0863EC5D-B3D5-4963-A754-E00820AC2ABA},1769.874767280138030,104735.354986983729759
1396,T602GM,NORDICA HTS DRAIN CHANNEL,Stormwater,NORDICA AV & 44ND ST,Southeastern San Diego,FLDCTRL,0.301000000000000,N,,NONE,R-000000,?,{5C86A66C-C9DC-42E4-8EBF-B80C2F55AA6B},724.705889744455476,13414.885314655342881
1397,R606R4,CHOLLAS LAKE COMM PK NURS,Parks & Recreation,COLLEGE GROVE DR SLY OF,Eastern Areas,CMTYPK,1.790000000000000,N,WATER,SFR,R-223353,04/24/1979,{5FE09CE4-96CD-472D-9BB2-F872FD2701DD},1261.943404065497589,75042.634886654239381
1398,H620RO,SABRE SPRINGS OPEN SPACE,Parks & Recreation,SABRE SPRINGS SLY OF/ELY SPRINGBROOK,Sabre Springs,OSDED,17.724000000000000,Y,,DEDOS,R-307952,01/02/2013,{31F34D0E-C52C-43A3-8732-4B503A4574E1},5852.730476815825568,772561.299968564766459
1399,S601FS,FIRE STATION #12,Fire-Rescue,4964 IMPERIAL AVE,Encanto,FIRESTAT,0.604000000000000,N,,NONE,R-000000,?,{AAFFAC14-4BC3-415F-BAB5-5379425EC920},623.403041864075817,24047.058001827688713
1400,M804GM,SD RIVER FLOOD CHANNEL,Stormwater,MISSION GORGE RD ELY MAST BLVD,East Elliott,FLDCTRL,1.651000000000000,N,WATER,UNK,R-000000,?,{02D37C47-8B50-4AEC-A9F5-E550AA398226},1572.228435439637451,82296.865253951444174
1401,H314RS,CARMEL VALLEY PARK,Parks & Recreation,ELY CORTE FAVOR WLY FOXHOLLOW CT,Carmel Valley,NPARK,2.320000000000000,N,,NONE,R-000000,?,{EA638A67-D1A0-419D-9A8D-2BB29C9A34B2},1645.945965259664945,100543.078635245081387
1402,S714RD,MARIE WIDMAN MEMORIAL PARK,Parks & Recreation,IMPERIAL AV & RITCHEY ST,Skyline-Paradise Hls,NPARK,1.170000000000000,Y,,DEDOS,O-12473,10/23/1978,{12CC88BF-8B94-4002-B720-2481D33D9DBC},1268.436183210616264,51178.621728859448922
1403,Y710RO,OTAY MESA OPEN SPACE,Parks & Recreation,SLY OF PALM AVE ELY OF DENNERY RD,Otay Mesa,OSDESG,86.010000000000005,Y,,SFR,R-282896,10/26/1993,{BD73CAD5-0C41-46EA-9F46-C8CEEE6F171D},19827.322182502110081,3747698.070730473380536
1404,F609MM,SEWER PUMP STATION #62,PUD - Wastewater,NLY PAYMOGO CT SLY PASEO MONTANADO,Rancho Penasquitos,SWRPUMP,0.290000000000000,N,WASTE,NONE,R-294105,11/14/2000,{AD5073EF-FAAE-4B26-8CD0-667489D0EB64},553.875712660604790,12963.559182032229728
1405,Q519RS,WARD CANYON COMM PARK,Parks & Recreation,WARD RD & 39TH ST,Normal Heights,CMTYPK,0.204000000000000,N,,MULTIPLE,R-250192,09/11/1979,{E23C25A3-0DB1-4616-837E-1FDB63939728},652.485146587492181,9578.910891636025553
1406,O805RS,SAN CARLOS POCKET PARK,Parks & Recreation,EAST LAKE DR ELY/WLY HIWY 125,Navajo,MPARK,0.289000000000000,N,,NONE,R-290483,07/27/1998,{8B74E8A6-27C4-4CD6-A258-8D1A90523B44},843.778468297319819,18049.874714382658567
1407,I308RO,LOS PENASQUITOS OPEN SPACE,Parks & Recreation,CARMEL MTN RD ELY/SELY FURLONG PL,Carmel Valley,OSDED,0.093000000000000,Y,,DEDOS,R-303253,12/18/2007,{E162E562-1B38-4BC5-8D9D-89B2C9243F29},307.295752396347382,4049.175444548804080
1408,I801RO,SYCAMORE CANYON OPEN SPACE,Parks & Recreation,SYCAMORE CANYON RD NWLY OF,Rancho Encantada,OSDED,248.000000000000000,Y,,DEDOS,R-307952,01/02/2013,{89086DFC-618A-44DB-AB88-0C807A6093BF},14501.542360666855529,10831375.973481366410851
1409,J404RO,MIRA MESA OPEN SPACE,Parks & Recreation,FLANDERS & ADERMAN,Mira Mesa,OSDED,0.640000000000000,Y,,DEDOS,R-307952,01/02/2013,{4E91F37A-C954-4E81-9AFB-E8C62D3E0887},984.053370137022171,26663.118438256849913
1410,R644FS,Fairmount Fire Station - Future,Fire-Rescue,Between Fairmount Ave & 47th St,Mid-City: City Heights,FIRESTAT,1.280000000000000,N,,NONE,R-250320,?,{BA0E4A06-287E-4A01-BCC5-5D0E547C360F},988.722859406009206,52528.062000189143873
1411,G209RU,Del Mar OPEN SPACE,Parks & Recreation,"El Camino Real, Southerly of",No City Fut Urban Sub 2,OSDESG,33.122999999999998,N,,SFR,R-000000,?,{117B8195-8B6A-41ED-94A6-2EBFA8EEF63B},7195.849796672120647,1444730.268226429354399
1412,R606G1,CHOLLAS OPERATIONS STA,Transportation,2797 Caminito Chollas,Eastern Areas,OPS,38.524000000000001,N,,UNK,R-999999,?,{FA20BD1B-1F2E-40C4-AB6B-854A048E3D87},5814.923215073977190,1477348.051267013419420
1413,R509R1,SWITZER OPEN SPACE,Parks & Recreation,30TH ST & OLIVE SWLY OF,Greater North Park,OSDESG,0.342000000000000,N,WATER,NONE,R-223693,06/11/1979,{D99C4F29-CA6C-476B-84C0-0714D7B51797},606.740996440010463,13880.445219794084551
1414,R576PM,SITE 321,Real Estate,A ST ELY FELTON ST,Greater Golden Hill,UREV,0.037000000000000,N,,UNK,R-250317,10/01/1979,{F1C64420-79F9-4A9C-B404-37EBDC237A30},168.843606374459057,1412.732780126640591
1415,R502RS,AZALEA PARK,Parks & Recreation,PEPPER DR & POPLAR ST,City Heights,NPARK,5.730000000000000,N,,UNK,R-000000,?,{CFE73A64-4FA7-473B-820D-43303ADAD848},7195.456651203205183,259738.564123646268854
1416,Q518RS,WARD CANYON COMM PARK,Parks & Recreation,EDNA PL & 39TH ELY,Normal Heights,CMTYPK,2.744000000000000,N,,SFR,R-999999,?,{0FCCA563-A49E-43B6-8C63-AF1190C3AD48},2805.540042082845503,114947.786656137745013
