ein,org_city,org_state,org_zip,subsection_code,latest_tax_year,latest_total_revenue,latest_total_expenses,latest_total_assets,status
370740251,San Diego,CA,92108-2134,3,2023.0,10666.0,15343.0,83156.0,
330545494,San Diego,CA,92114-4243,3,2023.0,16809.0,8987.0,77553.0,
010895410,San Diego,CA,92129-4654,3,2023.0,1100.0,1946.0,13375.0,
330484136,San Diego,CA,92124-3029,3,2024.0,81462.0,10718.0,341877.0,
275419542,San Diego,CA,92106-2674,3,2023.0,3231.0,1562.0,279078.0,
842255177,San Diego,CA,92131-3717,3,2023.0,1356.0,1356.0,195599.0,
270683247,San Diego,CA,92110-3805,3,,,,,
882564739,San Diego,CA,92130-6650,3,2023.0,11662.0,2787.0,10163.0,
333547346,San Diego,CA,92103-6223,3,,,,,
260254682,San Diego,CA,92129-2208,3,,,,,
912163620,San Diego,CA,92101-4201,3,,,,,
202925466,San Diego,CA,92150-3246,3,,,,,
883591462,San Diego,CA,92128-4752,3,,,,,
208456251,San Diego,CA,92112-0551,3,2023.0,0.0,0.0,1.0,
330804131,San Diego,CA,92108-5715,3,2023.0,0.0,0.0,1.0,
371734117,San Diego,CA,92131-3227,3,2019.0,6500.0,5744.0,6631.0,
330585146,San Diego,CA,92124-4130,3,2016.0,46000.0,0.0,27533.0,
320315151,San Diego,CA,92119-3113,3,2012.0,6199.0,6782.0,3790.0,
472442340,San Diego,CA,92111-2228,3,,,,,
932861674,San Diego,CA,92116-2594,3,,,,,
884230612,San Diego,CA,92124-2922,3,,,,,
853111000,San Diego,CA,92111-2247,3,,,,,
901110440,San Diego,CA,92105-5351,3,2020.0,19428.0,17575.0,23626.0,
330284755,San Diego,CA,92192-2213,3,2021.0,37666.0,38006.0,54335.0,
330711893,San Diego,CA,92103-5856,3,,,,,
471080395,San Diego,CA,92172-2273,3,,,,,
922715756,San Diego,CA,92103-5536,3,,,,,
330726501,San Diego,CA,92174-1956,3,,,,,
202566840,San Diego,CA,92117-4058,3,,,,,
863839491,San Diego,CA,92101-0300,3,,,,,
990450948,San Diego,CA,92103-2057,3,,,,,
823902329,San Diego,CA,92106-1502,3,,,,,
330869383,San Diego,CA,92168-0133,3,2016.0,14689.0,23521.0,63698.0,
271000729,San Diego,CA,92103-2110,3,,,,,
330371562,San Diego,CA,92193-3774,3,,,,,
311701751,San Diego,CA,92101-8897,3,,,,,
833637816,San Diego,CA,92131-3614,3,,,,,
842906427,San Diego,CA,92159-0354,3,,,,,
883648140,San Diego,CA,92126-2204,3,,,,,
471202090,San Diego,CA,92102-1712,3,,,,,
330521787,San Diego,CA,92129-5189,3,,,,,
464052981,San Diego,CA,92105-1253,3,,,,,
203806037,San Diego,CA,92110-3314,3,2012.0,325613.0,406645.0,11316.0,
320222293,San Diego,CA,92124-3405,3,2019.0,0.0,0.0,1.0,
202944357,San Diego,CA,92138-4372,3,,,,,
471015916,San Diego,CA,92108-4550,3,,,,,
330820952,San Diego,CA,92154-3833,3,,,,,
820781650,San Diego,CA,92101-3825,3,2022.0,-384.0,0.0,4421.0,
330078761,San Diego,CA,92108-1331,3,,,,,
810057019,San Diego,CA,92117-2342,3,,,,,
953676226,San Diego,CA,92119-1534,3,,,,,
811324377,San Diego,CA,92131-5708,3,,,,,
330842929,San Diego,CA,92163-4505,3,2010.0,115922.0,111789.0,8574.0,
330407394,San Diego,CA,92126-6509,3,,,,,
912148365,San Diego,CA,92149-0387,3,,,,,
951648181,San Diego,CA,92115-3906,3,,,,,
330826568,San Diego,CA,92160-1372,3,,,,,
843306109,San Diego,CA,92117-5349,3,,,,,
994462034,San Diego,CA,92114-5246,3,,,,,
330568267,San Diego,CA,92126-1605,3,,,,,
951660358,San Diego,CA,92101-2610,3,,,,,
680675105,San Diego,CA,92102-4204,3,,,,,
273713509,San Diego,CA,92111-0000,3,,,,,
300046651,San Diego,CA,92114-6243,3,,,,,
260806583,San Diego,CA,92139-3741,3,,,,,
822411495,San Diego,CA,92113-2918,3,,,,,
953824229,San Diego,CA,92117-1945,3,,,,,
475669496,San Diego,CA,92115-7030,3,,,,,
330339067,San Diego,CA,92139-3630,3,,,,,
330504608,San Diego,CA,92113-1628,3,,,,,
465588733,San Diego,CA,92115-4812,3,,,,,
330260440,San Diego,CA,92117-0982,3,,,,,
992521128,San Diego,CA,92105-1004,3,,,,,
934312020,San Diego,CA,92113-3306,3,,,,,
455426700,San Diego,CA,92102-0000,3,,,,,
330738344,San Diego,CA,92116-3905,3,,,,,
002296179,San Diego,CA,92105-1462,3,,,,,
994193517,San Diego,CA,92154-4802,3,,,,,
952508386,San Diego,CA,92101-6309,3,,,,,
953739764,San Diego,CA,92111-1007,3,,,,,
311721706,San Diego,CA,92105-2023,3,,,,,
330376204,San Diego,CA,92119-3312,3,,,,,
412550482,San Diego,CA,92101-6976,3,,,,,
237086452,San Diego,CA,92116-1212,3,,,,,
330075886,San Diego,CA,92193-3617,3,,,,,
953200971,San Diego,CA,92169-1960,3,,,,,
330013291,San Diego,CA,92129-3228,3,,,,,
412574421,San Diego,CA,92108-3763,3,,,,,
952416548,San Diego,CA,92103-2404,3,,,,,
883790140,San Diego,CA,92168-0123,3,,,,,
333941741,San Diego,CA,92126-4550,3,,,,,
953288964,San Diego,CA,92103-2826,3,,,,,
260473664,San Diego,CA,92129-2504,3,,,,,
330280038,San Diego,CA,92193-2272,3,,,,,
821916828,San Diego,CA,92128-5039,3,,,,,
330361519,San Diego,CA,92104-4626,3,,,,,
921126476,San Diego,CA,92093-0000,3,,,,,
510619169,San Diego,CA,92126-2711,3,,,,,
393287577,San Diego,CA,92113-3315,3,,,,,
330810165,San Diego,CA,92115-4515,3,,,,,
933418765,San Diego,CA,92115-6924,3,,,,,
330915517,San Diego,CA,92101-3537,3,2016.0,37544.0,31553.0,153066.0,
237450301,San Diego,CA,92101-4722,3,2022.0,15287.0,49989.0,515202.0,
931046554,San Diego,CA,92121-4311,3,,,,,
330829683,Ramona,CA,92065-1625,3,2023.0,274031.0,369480.0,328760.0,
933577388,San Diego,CA,92115-1824,3,,,,,
330829526,San Diego,CA,92120-4604,3,2023.0,71726.0,34992.0,139025.0,
814559069,San Diego,CA,92195-3204,3,,,,,
030573154,San Diego,CA,92168-1523,3,2018.0,10667.0,10745.0,21803.0,
831959824,San Diego,CA,92103-3403,3,,,,,
333005990,San Diego,CA,92126-2910,3,,,,,
934088995,La Jolla,CA,92037-0000,3,,,,,
371522665,San Diego,CA,92123-1970,3,2023.0,4450084.0,3577908.0,12925475.0,
912136314,San Diego,CA,92101-4753,3,2020.0,14924.0,16871.0,1092.0,
330623252,San Diego,CA,92126-4518,3,2023.0,544553.0,350593.0,3154133.0,
330440310,San Diego,CA,92108-0000,3,,,,,
392782809,Oceanside,CA,92056-1923,3,,,,,
870840187,Oceanside,CA,92054-5648,3,,,,,
951855640,La Jolla,CA,92037-4228,3,2023.0,9472130.0,14638145.0,158236939.0,
330294043,Del Mar,CA,92014-2716,3,2023.0,3513966.0,3888914.0,2924247.0,
330874955,La Jolla,CA,92037-1348,3,2023.0,1171525.0,1171525.0,0.0,
452655955,Chula Vista,CA,91913-2813,3,2024.0,676026.0,514676.0,413783.0,
571200839,La Jolla,CA,92037-2882,3,2024.0,687873.0,630175.0,313144.0,
852055131,La Jolla,CA,92037-1354,3,2023.0,707141.0,244003.0,1520933.0,
475054543,El Cajon,CA,92020-7614,3,2024.0,435208.0,249508.0,1365514.0,
260057391,El Cajon,CA,92019-1002,3,2023.0,268354.0,256975.0,224704.0,
237377803,Santee,CA,92072-0593,3,2023.0,304398.0,289240.0,278349.0,
861143242,Vista,CA,92083-7715,3,2023.0,319269.0,102293.0,2602107.0,
202030006,Poway,CA,92064-6891,3,2023.0,95567.0,63001.0,751897.0,
800410063,La Jolla,CA,92039-3051,3,2023.0,302002.0,127276.0,209186.0,
061835742,Lemon Grove,CA,91945-4309,3,2023.0,360194.0,182500.0,4951135.0,
273906814,Spring Valley,CA,91977-1022,3,2023.0,92975.0,95478.0,10102.0,
464959530,Coronado,CA,92118-2030,3,2014.0,109740.0,70479.0,39261.0,
956106302,Carlsbad,CA,92009-5314,3,2022.0,107140.0,77642.0,103590.0,
205910283,Cardiff,CA,92007-2105,3,2023.0,66014.0,52938.0,182124.0,
330680896,Santee,CA,92072-1593,3,2023.0,124160.0,126240.0,58333.0,
330832378,Alpine,CA,91901-2876,3,2023.0,97136.0,121967.0,44164.0,
874764784,La Mesa,CA,91942,3,,,,,
463402510,Carlsbad,CA,92008-7360,3,,,,,
800765604,National City,CA,91950-7655,3,2023.0,65404.0,39683.0,54946.0,
383873539,El Cajon,CA,92019-4319,3,2023.0,78050.0,66157.0,17297.0,
330396039,Oceanside,CA,92058-7110,3,2018.0,40826.0,52041.0,49308.0,
472158619,Oceanside,CA,92054-0000,3,2023.0,65664.0,88053.0,1097.0,
365065928,Encinitas,CA,92024-7120,3,2023.0,28110.0,17016.0,11094.0,
953794690,Santee,CA,92072-2514,3,2023.0,42769.0,44424.0,35265.0,
263375598,Del Mar,CA,92014-3965,3,2024.0,370430.0,314056.0,315802.0,
956057921,Escondido,CA,92026,3,2016.0,18502.0,78997.0,63635.0,
611672096,La Jolla,CA,92037-6330,3,2023.0,274.0,101057.0,174371.0,
311547347,Lakeside,CA,92040-2781,3,2017.0,8896.0,99.0,91265.0,
931991516,Los Angeles,CA,90013-3200,3,,,,,
273300510,Chula Vista,CA,91910-7007,3,2023.0,625.0,960.0,671.0,
873578220,Lemon Grove,CA,91945-4207,3,2023.0,1000.0,0.0,1000.0,
271975894,San Marcos,CA,92069-3121,3,2021.0,980.0,0.0,1985222.0,
931552961,Chula Vista,CA,91913,3,,,,,
330628891,El Cajon,CA,92021-0962,3,,,,,
824843935,El Cajon,CA,92021-6700,3,,,,,
455355410,Del Mar,CA,92014-3310,3,,,,,
452775298,La Jolla,CA,92037-4444,3,,,,,
332096014,Escondido,CA,92027-5113,3,,,,,
010822110,Menifee,CA,92584-8331,3,,,,,
330379993,El Cajon,CA,92020-7704,3,2018.0,60760.0,56271.0,11652.0,
933584714,Fallbrook,CA,92028-3465,3,,,,,
825042347,Encinitas,CA,92024-5718,3,,,,,
956280021,Chula Vista,CA,91910-7484,3,2016.0,24655.0,35591.0,122847.0,
812699666,Bonita,CA,91902-2106,3,,,,,
330919850,Chula Vista,CA,91911-3357,3,,,,,
330522887,Santee,CA,92071-3173,3,,,,,
931383085,Imperial Bch,CA,91932-3809,3,,,,,
271010229,Oceanside,CA,92057-6236,3,,,,,
921721446,Imperial Bch,CA,91932-1337,3,,,,,
871948693,Vista,CA,92081-5333,3,,,,,
991560911,Poway,CA,92064-1129,3,,,,,
953658258,Oceanside,CA,92058-7026,3,2020.0,3047.0,6243.0,746516.0,
330519451,La Mesa,CA,91942-1655,3,,,,,
330866749,Poway,CA,92064-2526,3,,,,,
330705600,Escondido,CA,92025-4915,3,2019.0,29620.0,52793.0,349416.0,
452079479,Carlsbad,CA,92009-1755,3,,,,,
330741542,Oceanside,CA,92057-6029,3,,,,,
993280871,La Jolla,CA,92037-3169,3,,,,,
330593052,Vista,CA,92084-6502,3,,,,,
811896305,San Marcos,CA,92078-2800,3,,,,,
812544935,Rcho Santa Fe,CA,92067-5010,3,,,,,
330358828,El Cajon,CA,92020-4546,3,2018.0,18195.0,12752.0,22874.0,
472066108,El Cajon,CA,92019-4492,3,,,,,
205050425,Del Mar,CA,92014-4244,3,2022.0,44148.0,46725.0,15971.0,
813136311,Chula Vista,CA,91910-3134,3,,,,,
330828279,El Cajon,CA,92020-5726,3,,,,,
813975152,Carlsbad,CA,92009-4570,3,,,,,
953722262,El Cajon,CA,92020-3404,3,2022.0,0.0,1610.0,3135.0,
332179189,Sacremento,CA,95825-1474,3,,,,,
202900209,Encinitas,CA,92024-2123,3,2019.0,48849.0,23413.0,60118.0,
882686555,Escondido,CA,92027-5335,3,,,,,
842443401,Chula Vista,CA,91915-2121,3,,,,,
934976826,Chula Vista,CA,91910-3006,3,,,,,
844325128,Spring Valley,CA,91979-1061,3,,,,,
820832605,El Cajon,CA,92020-8203,3,2018.0,18905.0,4185.0,1.0,
463299423,La Mesa,CA,91941-7512,3,,,,,
330371507,Spring Valley,CA,91976-0355,3,,,,,
330245425,Escondido,CA,92029-3100,3,,,,,
333739483,Chula Vista,CA,91914-3519,3,,,,,
330839050,Jamul,CA,91935-0762,3,,,,,
330861607,Mumela,CA,92563-0000,3,,,,,
770681699,National City,CA,91950-7457,3,,,,,
862812269,Spring Valley,CA,91977-1521,3,,,,,
330417593,Escondido,CA,92025-6005,3,,,,,
272131466,La Mesa,CA,91942-2562,3,,,,,
462291479,National City,CA,91950-5313,3,,,,,
461865614,San Ysidro,CA,92173-3121,3,,,,,
465768957,Pasadena,CA,91101-2495,3,,,,,
834472913,Spring Valley,CA,91977-2860,3,,,,,
472491214,Chula Vista,CA,91910-7101,3,,,,,
953126325,Lemon Grove,CA,91945-4447,3,,,,,
330119670,La Mesa,CA,91941-3409,3,,,,,
861396332,Lemon Grove,CA,91945-2663,3,,,,,
953131245,Fallbrook,CA,92028-2609,3,,,,,
030420946,Menifee,CA,92584-8448,3,,,,,
050609160,La Mesa,CA,91941-6606,3,,,,,
334756673,Chula Vista,CA,91914-4549,3,,,,,
912021142,El Cajon,CA,92021-0964,3,,,,,
931847326,Chula Vista,CA,91914-4144,3,,,,,
853653712,Spring Valley,CA,91977-3760,3,,,,,
330221337,Lakeside,CA,92040-0100,3,2010.0,5423.0,7183.0,2577.0,
330897783,Poway,CA,92064-4211,3,,,,,
330721422,Bonita,CA,91908-0971,3,,,,,
330766262,Spring Valley,CA,91977-2715,3,,,,,
455211224,Carlsbad,CA,92011-4029,3,,,,,
264027886,Escondido,CA,92026-3045,3,,,,,
311741476,Carlsbad,CA,92011-1514,3,,,,,
201811051,Chula Vista,CA,91910-3257,3,,,,,
237109173,Descanso,CA,91916-0296,3,,,,,
833480234,Chula Vista,CA,91913-1885,3,,,,,
330418236,Santee,CA,92071-4021,3,,,,,
330014805,Sandiego,CA,92102-0000,3,2011.0,274601.0,279699.0,47391.0,
954816911,Bonita,CA,91902-2706,3,,,,,
330144680,Poway,CA,92064-7155,3,2023.0,3025359.0,2926395.0,13325452.0,
330265815,Tustin,CA,92782-1208,3,2023.0,142831.0,145406.0,129147.0,
953243567,Lemon Grove,CA,91945-2111,3,2019.0,9200.0,8175.0,1.0,
330907961,Chula Vista,CA,91910-5504,3,,,,,
952142018,San Diego,CA,92123-3856,3,,,,,
900413490,San Diego,CA,92105-4814,3,,,,,
994272299,San Diego,CA,92106-2360,3,,,,,
951643375,San Diego,CA,92101-1624,3,2023.0,27257118.0,13510119.0,75046341.0,
953251490,San Diego,CA,92123-4210,3,2023.0,12266634.0,9060951.0,49674349.0,
330039466,San Diego,CA,92123-4364,3,2023.0,4630740.0,5541765.0,9549474.0,
953572493,San Diego,CA,92101-4753,3,2024.0,6447344.0,4084665.0,27001796.0,
951866066,San Diego,CA,92123-1765,3,2023.0,3613202.0,3264370.0,2153655.0,
952566791,San Diego,CA,92111-2011,3,2023.0,2097188.0,2087487.0,1309500.0,
330386687,San Diego,CA,92106-6175,3,2023.0,789333.0,616378.0,772830.0,
461984639,San Diego,CA,92114-2223,3,2023.0,2412359.0,830884.0,2597213.0,
842466567,San Diego,CA,92123-1812,3,2023.0,484000.0,769000.0,9023000.0,
953313747,San Diego,CA,92103-2510,3,2024.0,714124.0,566577.0,2422476.0,
842350224,San Diego,CA,92168-1473,3,2023.0,511942.0,308000.0,355375.0,
463279805,San Diego,CA,92131-1080,3,2023.0,497446.0,403613.0,320571.0,
237386902,San Diego,CA,92142-1260,3,2023.0,338423.0,410190.0,1334966.0,
951644030,San Diego,CA,92106,3,2018.0,5364095.0,4102713.0,4724248.0,
237332855,San Diego,CA,92175-5547,3,,,,,
953032187,San Diego,CA,92172-2442,3,2023.0,90047.0,75686.0,217646.0,
260236264,San Diego,CA,92103-1946,3,2024.0,134294.0,132965.0,47234.0,
432093303,San Diego,CA,92131-2369,3,2023.0,43882.0,74905.0,332119.0,
956072931,San Diego,CA,92103-2653,3,2023.0,90483.0,21110.0,96766.0,
208553848,San Diego,CA,92101-2356,3,2023.0,87429.0,70960.0,170584.0,
871876714,San Diego,CA,92128-2538,3,2023.0,76095.0,66348.0,20429.0,
200929070,San Diego,CA,92104-2607,3,2023.0,27836.0,61646.0,40042.0,
330486460,San Diego,CA,92105-8537,3,2023.0,89421.0,51328.0,204256.0,
956090440,San Diego,CA,92109-1754,3,,,,,
853884197,San Diego,CA,92120-2129,3,,,,,
330647916,San Diego,CA,92129-4408,3,,,,,
330095750,San Diego,CA,92138-3504,3,,,,,
651277058,San Diego,CA,92103-3576,3,,,,,
800147035,San Diego,CA,92109-0000,3,,,,,
300667316,San Diego,CA,92101-2429,3,,,,,
953235915,San Diego,CA,92129-3566,3,,,,,
956095435,San Diego,CA,92113-3419,3,,,,,
472593451,San Diego,CA,92131-1825,3,,,,,
330522311,San Diego,CA,92111-6858,3,,,,,
453737624,San Diego,CA,92103-1911,3,,,,,
331192534,San Diego,CA,92106-1671,3,,,,,
352464147,San Diego,CA,92131-3227,3,2020.0,24424.0,0.0,159321.0,
953678691,San Diego,CA,92117-4950,3,,,,,
952681065,San Diego,CA,92113-1010,3,,,,,
464038234,San Diego,CA,92127-3628,3,,,,,
300651576,San Diego,CA,92126-6503,3,,,,,
352670557,San Diego,CA,92167-0601,3,,,,,
202331746,San Diego,CA,92154-6663,3,,,,,
452491873,San Diego,CA,92127-7865,3,2020.0,38913.0,36301.0,22089.0,
330962620,San Diego,CA,92106-1372,3,2015.0,19665.0,18186.0,4742.0,
330361912,San Diego,CA,92108-3807,3,,,,,
462731274,San Diego,CA,92101-8229,3,2020.0,250000.0,472726.0,9848.0,
814597066,San Diego,CA,92101-0000,3,2022.0,0.0,280.0,4039.0,
463979144,San Diego,CA,92101-2610,3,2014.0,53529.0,48077.0,15107.0,
953406532,San Diego,CA,92102-1713,3,2015.0,4741.0,7657.0,6772.0,
330780546,San Diego,CA,92114-3700,3,2016.0,16061.0,16054.0,3748.0,
956078853,San Diego,CA,92163-3292,3,2016.0,23978.0,14119.0,11372.0,
273307476,San Diego,CA,92123-2566,3,,,,,
455016975,San Diego,CA,92128-4214,3,2023.0,9138.0,9286.0,504.0,
953839276,San Diego,CA,92142-1421,3,,,,,
330179597,San Diego,CA,92114-4201,3,2019.0,383.0,247.0,243.0,
330072322,San Diego,CA,92169-2776,3,,,,,
352634524,San Diego,CA,92110-0000,3,,,,,
953555051,San Diego,CA,92130-1334,3,,,,,
330834481,San Diego,CA,92121-2335,3,,,,,
510464013,San Diego,CA,92186-5728,3,,,,,
810701481,San Diego,CA,92111-2110,3,,,,,
334543712,San Diego,CA,92121-2036,3,,,,,
332218208,San Diego,CA,92101-1713,3,,,,,
952881967,San Diego,CA,92126-1025,3,,,,,
300649090,San Diego,CA,92114-4216,3,,,,,
200071546,San Diego,CA,92108-3722,3,2015.0,464650.0,503399.0,53823.0,
951878837,San Diego,CA,92115-6015,3,,,,,
311707958,San Diego,CA,92113-1700,3,,,,,
392442923,San Diego,CA,92114-3309,3,,,,,
810568196,San Diego,CA,92114-2724,3,,,,,
814375966,San Diego,CA,92113-5500,3,,,,,
271262887,San Diego,CA,92186-5728,3,,,,,
753204000,San Diego,CA,92114-0000,3,2011.0,26083.0,0.0,4500.0,
393351619,San Diego,CA,92114-0000,3,,,,,
474999839,San Diego,CA,92174-1293,3,,,,,
237439914,San Diego,CA,92105-4053,3,,,,,
952477620,San Diego,CA,92109-1345,3,,,,,
952493205,San Diego,CA,92117-3112,3,,,,,
330693514,San Diego,CA,92117-3112,3,,,,,
330752900,San Diego,CA,92128-3223,3,,,,,
330489134,San Diego,CA,92126-4457,3,,,,,
953794745,San Diego,CA,92131-3667,3,,,,,
953842214,San Diego,CA,92102-2711,3,,,,,
460822098,San Diego,CA,92129-3758,3,2012.0,5568.0,5484.0,83.0,
330039035,San Diego,CA,92105-3502,3,,,,,
923827454,Poway,CA,92064-1832,3,,,,,
900986310,Santee,CA,92072-1053,3,,,,,
330768572,El Cajon,CA,92021-5206,3,,,,,
330917094,San Diego,CA,92131-2479,3,,,,,
952059525,San Diego,CA,92115-5523,3,,,,,
204890588,San Diego,CA,92111-3812,3,,,,,
923889985,La Jolla,CA,92093-5004,3,,,,,
825203661,San Diego,CA,92128-2004,3,,,,,
330796244,San Diego,CA,92195-2570,3,2024.0,71657.0,44866.0,77382.0,
811635699,San Diego,CA,92123-1239,3,,,,,
383956113,San Diego,CA,92105-0000,3,,,,,
471423543,San Diego,CA,92123-3931,3,,,,,
330865175,Escondido,CA,92027-3711,3,,,,,
352651447,Carlsbad,CA,92018-0123,3,,,,,
330071385,Spring Valley,CA,91977-2721,3,,,,,
862849317,Chula Vista,CA,91910-5432,3,,,,,
474302051,San Diego,CA,92129-3746,3,,,,,
272877955,El Cajon,CA,92020-1703,3,,,,,
753024372,San Diego,CA,92101-5030,3,2023.0,5000.0,1337.0,249575.0,
923121889,Encinitas,CA,92024-4209,3,,,,,
884139041,Ramona,CA,92065-3357,3,2022.0,550.0,405.0,145.0,
260072400,Spring Valley,CA,91977-2201,3,,,,,
844436361,Chula Vista,CA,91910-6729,3,,,,,
271240528,Escondido,CA,92046-2107,3,,,,,
273859305,San Diego,CA,92186-5728,3,,,,,
273978964,San Diego,CA,92186-5728,3,,,,,
951661688,San Diego,CA,92110-2572,3,2023.0,67235722.0,58963751.0,125734448.0,
237332048,San Diego,CA,92103-3410,3,2023.0,12583075.0,11132000.0,33850970.0,
952151526,San Diego,CA,92105-1695,3,2023.0,2659032.0,2402332.0,3274584.0,
330325791,San Diego,CA,92138-7131,3,2023.0,2407910.0,4323833.0,9212943.0,
833981851,San Diego,CA,92130-2199,3,2023.0,731355.0,698427.0,39440.0,
951643979,San Diego,CA,92108-3834,3,2024.0,467092.0,396531.0,3891012.0,
464919537,San Diego,CA,92154-4766,3,2023.0,127446.0,114927.0,236530.0,
872639774,San Diego,CA,92112-5010,3,2023.0,8250.0,11801.0,197240.0,
330299756,San Diego,CA,92108-2174,3,2023.0,165327.0,98488.0,171272.0,
953613121,San Diego,CA,92110-2743,3,2023.0,87997.0,138542.0,272035.0,
330942219,San Diego,CA,92163-2064,3,2019.0,60739.0,34059.0,177315.0,
330490547,San Diego,CA,92108-1604,3,2023.0,2730.0,127.0,66055.0,
464028976,San Diego,CA,92109-3972,3,,,,,
800327269,San Diego,CA,92117-3855,3,,,,,
330884813,Imperial Bch,CA,91932-3149,3,2023.0,26197.0,21167.0,3355925.0,
263116077,Carlsbad,CA,92009,3,2015.0,128672.0,100042.0,1214424.0,
330768824,Lakeside,CA,92040-2905,3,,,,,
272189865,Del Mar,CA,92014-2216,3,2022.0,0.0,30892.0,109942.0,
260045207,San Marcos,CA,92069-3020,3,,,,,
200802369,Poway,CA,92064-0000,3,,,,,
383748611,Laguna Hills,CA,92654-2965,3,,,,,
333576209,Lakeside,CA,92040-4418,3,,,,,
900902219,Bonita,CA,91902-1421,3,,,,,
237373836,Carlsbad,CA,92018-0581,3,2023.0,16186.0,14717.0,176732.0,
992824373,La Jolla,CA,92037-6101,3,,,,,
371767833,Bonita,CA,91908-0142,3,,,,,
874430772,Santee,CA,92071-2846,3,2021.0,0.0,0.0,1.0,
330923761,Lemon Grove,CA,91945-3447,3,,,,,
330847549,Poway,CA,92064-2866,3,,,,,
330370618,La Jolla,CA,92037-3443,3,2010.0,44106.0,32754.0,35437.0,
202186308,El Cajon,CA,92021-6202,3,2015.0,27376.0,17287.0,61216.0,
953219144,La Mesa,CA,91942-9540,3,,,,,
421606433,La Jolla,CA,92037-4406,3,,,,,
330866269,Ramona,CA,92065-4538,3,,,,,
823703054,Chula Vista,CA,91914-3519,3,,,,,
330852744,Lakeside,CA,92040-2302,3,,,,,
883951889,Carlsbad,CA,92008-6583,3,,,,,
812836579,San Marcos,CA,92078-0929,3,2017.0,6500.0,615.0,445.0,
883216881,Murrieta,CA,92563-4444,3,,,,,
330089214,El Cajon,CA,92020-5216,3,,,,,
993425522,Hemet,CA,92545-5514,3,,,,,
050605922,Jamul,CA,91935-0920,3,,,,,
953691277,Lemon Grove,CA,91945-4252,3,,,,,
330254032,La Mesa,CA,91944-4238,3,,,,,
330202908,El Cajon,CA,92020-4311,3,,,,,
953713091,Vista,CA,92083-3301,3,,,,,
882144973,El Cajon,CA,92021-7006,3,,,,,
392151394,Poway,CA,92064-2207,3,,,,,
831840332,San Marcos,CA,92078-5158,3,2019.0,20000.0,25333.0,3283.0,
300053300,National City,CA,91950-7409,3,,,,,
330580973,Lemon Grove,CA,91945-4417,3,,,,,
330267456,La Mesa,CA,91942-6437,3,,,,,
330712759,San Diego,CA,92128-4465,3,,,,,
952406918,El Cajon,CA,92019-1161,3,2023.0,23946458.0,21758056.0,8631220.0,
462765243,San Diego,CA,92127-3480,3,,,,,
800404632,San Diego,CA,92139-3016,3,,,,,
371603165,San Diego,CA,92121-2238,3,,,,,
842803510,San Diego,CA,92101-5062,3,,,,,
331556459,Oceanside,CA,92052-4236,3,,,,,
273974097,San Diego,CA,92186-5728,3,,,,,
461407144,Poway,CA,92064-2029,3,,,,,
330416885,Fallbrook,CA,92088-0036,3,,,,,
852650663,San Diego,CA,92105-5414,3,2023.0,2374667.0,1860157.0,1174267.0,
330463761,San Diego,CA,92112-4923,3,2022.0,156994.0,151448.0,52917.0,
953411552,San Diego,CA,92101-1683,3,2023.0,143772.0,137328.0,81496.0,
953565388,San Diego,CA,92111,3,2016.0,873319.0,3993570.0,2542318.0,
952986374,San Diego,CA,92108-3733,3,2023.0,86118.0,85890.0,161598.0,
270207546,San Diego,CA,92111-5915,3,,,,,
912152672,San Diego,CA,92103-1946,3,2014.0,14262.0,4368.0,42158.0,
364739793,San Diego,CA,92101-0000,3,,,,,
850824495,San Diego,CA,92102-1345,3,,,,,
562419206,San Diego,CA,92193-3674,3,2013.0,1825.0,2546.0,2504.0,
342053517,San Diego,CA,92106-6131,3,2016.0,33605.0,29477.0,47426.0,
330194376,San Diego,CA,92176-6505,3,2023.0,219325.0,61148.0,425599.0,
953367587,San Diego,CA,92113-1712,3,,,,,
953856802,San Diego,CA,92114-4216,3,,,,,
421606878,San Diego,CA,92110-3211,3,,,,,
956116080,San Diego,CA,92102-1020,3,,,,,
330114559,San Diego,CA,92113-1700,3,,,,,
237031624,San Diego,CA,92104-3605,3,,,,,
273973194,San Diego,CA,92186-5728,3,,,,,
273970913,San Diego,CA,92186-5728,3,,,,,
273960710,San Diego,CA,92186-5728,3,,,,,
273974183,San Diego,CA,92186-5728,3,,,,,
273935407,San Diego,CA,92186-5728,3,,,,,
274005453,San Diego,CA,92186-5728,3,,,,,
273936531,San Diego,CA,92120-3018,3,,,,,
273936759,San Diego,CA,92186-5728,3,,,,,
330429499,San Diego,CA,92114-2011,3,,,,,
742265591,San Diego,CA,92115-7015,3,,,,,
953645875,San Diego,CA,92115-4719,3,,,,,
330015091,San Diego,CA,92115-2232,3,,,,,
810762000,San Diego,CA,92115-7134,3,,,,,
611424512,Oceanside,CA,92057-6539,3,2018.0,68365.0,54193.0,24320.0,
461669093,San Diego,CA,92114-7455,3,2023.0,0.0,0.0,72969.0,
463284285,Mammoth Lakes,CA,93546-0130,3,2023.0,4917902.0,2897871.0,3762233.0,
953703233,Fresno,CA,93701-1600,3,2023.0,1041022.0,1013642.0,2756507.0,
352492026,La Mesa,CA,91944-1534,3,2023.0,561674.0,539940.0,84602.0,
330926154,Poway,CA,92064-1832,3,2022.0,765162.0,378600.0,4962484.0,
931060214,Alpine,CA,91903-1148,3,2023.0,298617.0,305339.0,19960647.0,
