ein,strein,name,sub_name,city,state,ntee_code,subseccd,score,search_query,org_city,org_state,org_zip,subsection_code,latest_tax_year,latest_total_revenue,latest_total_expenses,latest_total_assets,status
330039466,33-0039466,Make A Wish Foundation Of San Diego Inc,Make A Wish Foundation Of San Diego Inc,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92123-4364,3,2023.0,4630740.0,5541765.0,9549474.0,
953572493,95-3572493,Japanese Friendship Garden And Museum Of San Diego,Japanese Friendship Garden And Museum Of San Diego,San Diego,CA,C410,3,65.66235,san diego,San Diego,CA,92101-4753,3,2024.0,6447344.0,4084665.0,27001796.0,
951866066,95-1866066,United Cerebral Palsy Association Of San Diego County,United Cerebral Palsy Association Of San Diego County,San Diego,CA,G200,3,65.66235,san diego,San Diego,CA,92123-1765,3,2023.0,3613202.0,3264370.0,2153655.0,
952566791,95-2566791,I Love A Clean San Diego County Inc,I Love A Clean San Diego County Inc,San Diego,CA,C015,3,65.66235,san diego,San Diego,CA,92111-2011,3,2023.0,2097188.0,2087487.0,1309500.0,
330386687,33-0386687,San Diego Regional Fire And Emergency Services Foundation,San Diego Regional Fire And Emergency Services Foundation,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92106-6175,3,2023.0,789333.0,616378.0,772830.0,
461984639,46-1984639,County Of San Diego Black Chamber Of Commerce,County Of San Diego Black Chamber Of Commerce,San Diego,CA,B99,3,65.66235,san diego,San Diego,CA,92114-2223,3,2023.0,2412359.0,830884.0,2597213.0,
842466567,84-2466567,Ymca Of San Diego County Housing Services Inc,Ymca Of San Diego County Housing Services Inc,San Diego,CA,P27,3,65.66235,san diego,San Diego,CA,92123-1812,3,2023.0,484000.0,769000.0,9023000.0,
953313747,95-3313747,Friends Of The San Diego Public Library The,Friends Of The San Diego Public Library The,San Diego,CA,B71I,3,65.66235,san diego,San Diego,CA,92103-2510,3,2024.0,714124.0,566577.0,2422476.0,
842350224,84-2350224,The Ebony Pearls Foundation Of San Diego Inc,The Ebony Pearls Foundation Of San Diego Inc,San Diego,CA,S20,3,65.66235,san diego,San Diego,CA,92168-1473,3,2023.0,511942.0,308000.0,355375.0,
463279805,46-3279805,Plumbing Heating Cooling Contractors Academy Of San Diego,Plumbing Heating Cooling Contractors Academy Of San Diego,San Diego,CA,B30,3,65.66235,san diego,San Diego,CA,92131-1080,3,2023.0,497446.0,403613.0,320571.0,
237386902,23-7386902,Honorary Deputy Shefiffs Association Of San Diego County,Honorary Deputy Shefiffs Association Of San Diego County,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92142-1260,3,2023.0,338423.0,410190.0,1334966.0,
951644030,95-1644030,United Service Organization Uso Council Of San Diego,United Service Organization Uso Council Of San Diego,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92106,3,2018.0,5364095.0,4102713.0,4724248.0,
237332855,23-7332855,Greater San Diego Science And Engineering Fair Inc,Greater San Diego Science And Engineering Fair Inc,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92175-5547,3,,,,,
953032187,95-3032187,Philippino Nurses Association Of San Diego County Inc,Philippino Nurses Association Of San Diego County Inc,San Diego,CA,E70,3,65.66235,san diego,San Diego,CA,92172-2442,3,2023.0,90047.0,75686.0,217646.0,
260236264,26-0236264,Italian American Art And Cultureassociation Of San Diego,Italian American Art And Cultureassociation Of San Diego,San Diego,CA,A31,3,65.66235,san diego,San Diego,CA,92103-1946,3,2024.0,134294.0,132965.0,47234.0,
432093303,43-2093303,Harvard Business School Alumni Club Of San Diego,Harvard Business School Alumni Club Of San Diego,San Diego,CA,B84,3,65.66235,san diego,San Diego,CA,92131-2369,3,2023.0,43882.0,74905.0,332119.0,
956072931,95-6072931,San Diego Unified School District Community Service Association,San Diego Unified School District Community Service Association,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92103-2653,3,2023.0,90483.0,21110.0,96766.0,
208553848,20-8553848,San Diego La Raza Lawyers Association Scholarship Fnd,San Diego La Raza Lawyers Association Scholarship Fnd,San Diego,CA,B82,3,65.66235,san diego,San Diego,CA,92101-2356,3,2023.0,87429.0,70960.0,170584.0,
871876714,87-1876714,San Diego Adult Baseball League Charity 4 Kids,San Diego Adult Baseball League Charity 4 Kids,San Diego,CA,O99,3,65.66235,san diego,San Diego,CA,92128-2538,3,2023.0,76095.0,66348.0,20429.0,
200929070,20-0929070,Justice Overcoming Boundaries Job In San Diego County,Justice Overcoming Boundaries Job In San Diego County,San Diego,CA,B60,3,65.66235,san diego,San Diego,CA,92104-2607,3,2023.0,27836.0,61646.0,40042.0,
330486460,33-0486460,The Japanese American Historical Society Of San Diego,The Japanese American Historical Society Of San Diego,San Diego,CA,Z99Z,3,65.66235,san diego,San Diego,CA,92105-8537,3,2023.0,89421.0,51328.0,204256.0,
956090440,95-6090440,Alliance Of The San Diego County Dental Society,Alliance Of The San Diego County Dental Society,San Diego,CA,E12,3,65.66235,san diego,San Diego,CA,92109-1754,3,,,,,
853884197,85-3884197,American Lebanese Syrian Ladies Club Of San Diego,American Lebanese Syrian Ladies Club Of San Diego,San Diego,CA,S80,3,65.66235,san diego,San Diego,CA,92120-2129,3,,,,,
330647916,33-0647916,Association Of Certified Fraud Examiners San Diego Chapter,Association Of Certified Fraud Examiners San Diego Chapter,San Diego,CA,B90Z,3,65.66235,san diego,San Diego,CA,92129-4408,3,,,,,
330095750,33-0095750,Association Of San Diego Educators For The Gifted,Association Of San Diego Educators For The Gifted,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92138-3504,3,,,,,
651277058,65-1277058,Asylum Of The Tortured Heart In San Diego,Asylum Of The Tortured Heart In San Diego,San Diego,CA,T30,3,65.66235,san diego,San Diego,CA,92103-3576,3,,,,,
800147035,80-0147035,Brothers Of The Little Oratory In San Diego,Brothers Of The Little Oratory In San Diego,San Diego,CA,X20,3,65.66235,san diego,San Diego,CA,92109-0000,3,,,,,
300667316,30-0667316,County Of San Diego Filipino American Employees Association,County Of San Diego Filipino American Employees Association,San Diego,CA,T12,3,65.66235,san diego,San Diego,CA,92101-2429,3,,,,,
953235915,95-3235915,Filipino American Association Of San Diego North County,Filipino American Association Of San Diego North County,San Diego,CA,P20,3,65.66235,san diego,San Diego,CA,92129-3566,3,,,,,
956095435,95-6095435,First Samoan Congregational Christian Church Of San Diego,First Samoan Congregational Christian Church Of San Diego,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92113-3419,3,,,,,
472593451,47-2593451,Foundation For National History Day San Diego County,Foundation For National History Day San Diego County,San Diego,CA,B11,3,65.66235,san diego,San Diego,CA,92131-1825,3,,,,,
330522311,33-0522311,Friends Of The Read San Diego Literacy Programs,Friends Of The Read San Diego Literacy Programs,San Diego,CA,Z99Z,3,65.66235,san diego,San Diego,CA,92111-6858,3,,,,,
453737624,45-3737624,Health System Amateur Radio Network Of San Diego,Health System Amateur Radio Network Of San Diego,San Diego,CA,M20,3,65.66235,san diego,San Diego,CA,92103-1911,3,,,,,
331192534,33-1192534,International Museum Of Human Rights At San Diego,International Museum Of Human Rights At San Diego,San Diego,CA,R20,3,65.66235,san diego,San Diego,CA,92106-1671,3,,,,,
352464147,35-2464147,Korean American Community Center Of San Diego County,Korean American Community Center Of San Diego County,San Diego,CA,A20,3,65.66235,san diego,San Diego,CA,92131-3227,3,2020.0,24424.0,0.0,159321.0,
953678691,95-3678691,Laubach Literacy Council Of San Diego County Inc,Laubach Literacy Council Of San Diego County Inc,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92117-4950,3,,,,,
952681065,95-2681065,Model Ex Offenders Of San Diego County Inc,Model Ex Offenders Of San Diego County Inc,San Diego,CA,I40,3,65.66235,san diego,San Diego,CA,92113-1010,3,,,,,
464038234,46-4038234,Ogrojatra Bangladeshi Association For San Diego And Vicinity,Ogrojatra Bangladeshi Association For San Diego And Vicinity,San Diego,CA,X99,3,65.66235,san diego,San Diego,CA,92127-3628,3,,,,,
300651576,30-0651576,Rotary Club Of San Diego Paradise Valley Foundation,Rotary Club Of San Diego Paradise Valley Foundation,San Diego,CA,T30,3,65.66235,san diego,San Diego,CA,92126-6503,3,,,,,
352670557,35-2670557,San Diego Center For Architecture And Design Foundation,San Diego Center For Architecture And Design Foundation,San Diego,CA,A25,3,65.66235,san diego,San Diego,CA,92167-0601,3,,,,,
202331746,20-2331746,San Diego Cheer Elite All Stars Booster Club,San Diego Cheer Elite All Stars Booster Club,San Diego,CA,N11,3,65.66235,san diego,San Diego,CA,92154-6663,3,,,,,
452491873,45-2491873,San Diego Chinese Association For Science And Technology,San Diego Chinese Association For Science And Technology,San Diego,CA,S30,3,65.66235,san diego,San Diego,CA,92127-7865,3,2020.0,38913.0,36301.0,22089.0,
330962620,33-0962620,San Diego Coastal Youth Football Cheerleading Association Inc,San Diego Coastal Youth Football Cheerleading Association Inc,San Diego,CA,N65,3,65.66235,san diego,San Diego,CA,92106-1372,3,2015.0,19665.0,18186.0,4742.0,
330361912,33-0361912,San Diego Community College District Adm Facilities Corp,San Diego Community College District Adm Facilities Corp,San Diego,CA,B110,3,65.66235,san diego,San Diego,CA,92108-3807,3,,,,,
462731274,46-2731274,San Diego County Indigent Criminal Defense Grant Fund,San Diego County Indigent Criminal Defense Grant Fund,San Diego,CA,I80,3,65.66235,san diego,San Diego,CA,92101-8229,3,2020.0,250000.0,472726.0,9848.0,
814597066,81-4597066,San Diego County Victim Assistance Coordinating Council Inc,San Diego County Victim Assistance Coordinating Council Inc,San Diego,CA,F01,3,65.66235,san diego,San Diego,CA,92101-0000,3,2022.0,0.0,280.0,4039.0,
463979144,46-3979144,San Diego Downtown Fellowship Of Churches And Ministries,San Diego Downtown Fellowship Of Churches And Ministries,San Diego,CA,P85,3,65.66235,san diego,San Diego,CA,92101-2610,3,2014.0,53529.0,48077.0,15107.0,
953406532,95-3406532,San Diego Friends Of Old Time Music Inc,San Diego Friends Of Old Time Music Inc,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92102-1713,3,2015.0,4741.0,7657.0,6772.0,
330780546,33-0780546,San Diego Inner City Junior Golf Foundation Inc,San Diego Inner City Junior Golf Foundation Inc,San Diego,CA,N6A,3,65.66235,san diego,San Diego,CA,92114-3700,3,2016.0,16061.0,16054.0,3748.0,
956078853,95-6078853,San Diego Knights Of Columbus Chapter Charities Inc,San Diego Knights Of Columbus Chapter Charities Inc,San Diego,CA,P20,3,65.66235,san diego,San Diego,CA,92163-3292,3,2016.0,23978.0,14119.0,11372.0,
273307476,27-3307476,San Diego Vietnamese American Lions Medical & Educational Foundation,San Diego Vietnamese American Lions Medical & Educational Foundation,San Diego,CA,Q33,3,65.66235,san diego,San Diego,CA,92123-2566,3,,,,,
455016975,45-5016975,San Diego Wish Worldwide Initiative To Safeguard Humanity,San Diego Wish Worldwide Initiative To Safeguard Humanity,San Diego,CA,Q40,3,65.66235,san diego,San Diego,CA,92128-4214,3,2023.0,9138.0,9286.0,504.0,
953839276,95-3839276,Scholarship Foundation San Diego Division 4 Crta Inc,Scholarship Foundation San Diego Division 4 Crta Inc,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92142-1421,3,,,,,
330179597,33-0179597,The African American Writers & Artists Inc San Diego,The African American Writers & Artists Inc San Diego,San Diego,CA,A20,3,65.66235,san diego,San Diego,CA,92114-4201,3,2019.0,383.0,247.0,243.0,
330072322,33-0072322,The Michigan State Alumni Club Of San Diego,The Michigan State Alumni Club Of San Diego,San Diego,CA,B84,3,65.66235,san diego,San Diego,CA,92169-2776,3,,,,,
352634524,35-2634524,Tranportation Museum Of San Diego And Imperial Counties,Tranportation Museum Of San Diego And Imperial Counties,San Diego,CA,A50,3,65.66235,san diego,San Diego,CA,92110-0000,3,,,,,
953555051,95-3555051,Apostolic Christian Church Nazarene Of San Diego California,Apostolic Christian Church Nazarene Of San Diego California,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92130-1334,3,,,,,
330834481,33-0834481,Bread Of Life Christian Church In San Diego,Bread Of Life Christian Church In San Diego,San Diego,CA,X21,3,65.66235,san diego,San Diego,CA,92121-2335,3,,,,,
510464013,51-0464013,Catholic Secondary Education  Diocese Of San Diego Incorporated,Catholic Secondary Education  Diocese Of San Diego Incorporated,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92186-5728,3,,,,,
810701481,81-0701481,Church Of God International Members San Diego California,Church Of God International Members San Diego California,San Diego,CA,X20,3,65.66235,san diego,San Diego,CA,92111-2110,3,,,,,
334543712,33-4543712,Cssa At Uc San Diego   Alumni & Advisory Council,Cssa At Uc San Diego   Alumni & Advisory Council,San Diego,CA,B99,3,65.66235,san diego,San Diego,CA,92121-2036,3,,,,,
332218208,33-2218208,Downtown San Diego Parking And Mobility Alliance Inc,Downtown San Diego Parking And Mobility Alliance Inc,San Diego,CA,S20,3,65.66235,san diego,San Diego,CA,92101-1713,3,,,,,
952881967,95-2881967,Faith Center Church Of San Diego County California,Faith Center Church Of San Diego County California,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92126-1025,3,,,,,
300649090,30-0649090,Faith Hope & Charity Community Church Of San Diego,Faith Hope & Charity Community Church Of San Diego,San Diego,CA,X21,3,65.66235,san diego,San Diego,CA,92114-4216,3,,,,,
200071546,20-0071546,Family And Youth Roundtable Of San Diego County,Family And Youth Roundtable Of San Diego County,San Diego,CA,P99,3,65.66235,san diego,San Diego,CA,92108-3722,3,2015.0,464650.0,503399.0,53823.0,
951878837,95-1878837,First Southern Baptist Church Of San Diego California,First Southern Baptist Church Of San Diego California,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92115-6015,3,,,,,
311707958,31-1707958,Fountain Of Life Church Of San Diego Ca,Fountain Of Life Church Of San Diego Ca,San Diego,CA,X20,3,65.66235,san diego,San Diego,CA,92113-1700,3,,,,,
392442923,39-2442923,Gentri Association Of San Diego And Riverside Counties,Gentri Association Of San Diego And Riverside Counties,San Diego,CA,A23,3,65.66235,san diego,San Diego,CA,92114-3309,3,,,,,
810568196,81-0568196,Grace Missionary Baptist Church Of San Diego California,Grace Missionary Baptist Church Of San Diego California,San Diego,CA,X20,3,65.66235,san diego,San Diego,CA,92114-2724,3,,,,,
814375966,81-4375966,Greater Israelite Christian Center Of San Diego Ca,Greater Israelite Christian Center Of San Diego Ca,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92113-5500,3,,,,,
271262887,27-1262887,Mater Dei Catholic High School Of San Diego,Mater Dei Catholic High School Of San Diego,San Diego,CA,,3,65.66235,san diego,San Diego,CA,92186-5728,3,,,,,
753204000,75-3204000,Mount Pisgah Baptist Church Of San Diego California,Mount Pisgah Baptist Church Of San Diego California,San Diego,CA,X20,3,65.66235,san diego,San Diego,CA,92114-0000,3,2011.0,26083.0,0.0,4500.0,
393351619,39-3351619,Mutual Community Association Of Gonder In San Diego,Mutual Community Association Of Gonder In San Diego,San Diego,CA,M12,3,65.66235,san diego,San Diego,CA,92114-0000,3,,,,,
474999839,47-4999839,Open Bible Church International Of San Diego Inc,Open Bible Church International Of San Diego Inc,San Diego,CA,X20,3,65.66235,san diego,San Diego,CA,92174-1293,3,,,,,
237439914,23-7439914,Outreach Church Of God In Christ San Diego,Outreach Church Of God In Christ San Diego,San Diego,CA,,3,65.65486,san diego,San Diego,CA,92105-4053,3,,,,,
952477620,95-2477620,Saint Stephens Independent Episcopal Church San Diego Califor,Saint Stephens Independent Episcopal Church San Diego Califor,San Diego,CA,,3,65.65486,san diego,San Diego,CA,92109-1345,3,,,,,
952493205,95-2493205,San Diego Clairemont Celebration Church Of The Nazarene,San Diego Clairemont Celebration Church Of The Nazarene,San Diego,CA,,3,65.65486,san diego,San Diego,CA,92117-3112,3,,,,,
330693514,33-0693514,San Diego Clairemont Korean Church Of The Nazarene,San Diego Clairemont Korean Church Of The Nazarene,San Diego,CA,,3,65.65486,san diego,San Diego,CA,92117-3112,3,,,,,
330752900,33-0752900,San Diego County Hope United Methodist Church Foundation,San Diego County Hope United Methodist Church Foundation,San Diego,CA,,3,65.65486,san diego,San Diego,CA,92128-3223,3,,,,,
330489134,33-0489134,San Diego Mount Carmel Church Of The Nazarene,San Diego Mount Carmel Church Of The Nazarene,San Diego,CA,,3,65.65486,san diego,San Diego,CA,92126-4457,3,,,,,
953794745,95-3794745,San Diego Oasis Christian Fellowship Assembly Of God,San Diego Oasis Christian Fellowship Assembly Of God,San Diego,CA,,3,65.65486,san diego,San Diego,CA,92131-3667,3,,,,,
953842214,95-3842214,St Francis Liberal Catholic Church Of San Diego,St Francis Liberal Catholic Church Of San Diego,San Diego,CA,,3,65.65486,san diego,San Diego,CA,92102-2711,3,,,,,
460822098,46-0822098,St Ignatius Jacobite Syriac Orthodox Church San Diego,St Ignatius Jacobite Syriac Orthodox Church San Diego,San Diego,CA,X21,3,65.65486,san diego,San Diego,CA,92129-3758,3,2012.0,5568.0,5484.0,83.0,
330039035,33-0039035,The Cambodian Buddhist Society Of San Diego Inc,The Cambodian Buddhist Society Of San Diego Inc,San Diego,CA,X50Z,3,65.65486,san diego,San Diego,CA,92105-3502,3,,,,,
330917094,33-0917094,Canyon Springs Covenant Church San Diego Ca,Canyon Springs Covenant Church San Diego Ca Canyon Springs Covenant Church,San Diego,CA,,3,65.27807,san diego,San Diego,CA,92131-2479,3,,,,,
952059525,95-2059525,College Center Covenant Church San Diego Ca,College Center Covenant Church San Diego Ca College Center Covenant Church,San Diego,CA,,3,65.27807,san diego,San Diego,CA,92115-5523,3,,,,,
204890588,20-4890588,Del Pacto Covenant Church San Diego Ca,Del Pacto Covenant Church San Diego Ca Del Pacto Covenant Church,San Diego,CA,,3,65.27807,san diego,San Diego,CA,92111-3812,3,,,,,
825203661,82-5203661,San Rafael Catholic Parish In San Diego Ca Real Property Support Cor,San Rafael Catholic Parish In San Diego Ca Real Property Support Cor,San Diego,CA,X22,3,64.778275,san diego,San Diego,CA,92128-2004,3,,,,,
330796244,33-0796244,Martin Luther King Jr Community Choir San Diego,Martin Luther King Jr Community Choir San Diego Mlkccsd,San Diego,CA,A6B,3,64.48253,san diego,San Diego,CA,92195-2570,3,2024.0,71657.0,44866.0,77382.0,
811635699,81-1635699,San Diego County Middle Eastern Employee Resource Group,San Diego County Middle Eastern Employee Resource Group Sdcmeerg,San Diego,CA,J01,3,64.48253,san diego,San Diego,CA,92123-1239,3,,,,,
383956113,38-3956113,Women Leaders In Law Enforcemnet San Diego Chapter,Women Leaders In Law Enforcemnet San Diego Chapter Sdwlle,San Diego,CA,M40,3,64.48253,san diego,San Diego,CA,92105-0000,3,,,,,
471423543,47-1423543,Holy Angels Byzantine Catholic Church San Diego,Holy Angels Byzantine Catholic Church San Diego Holy Angels Byzantine Catholic Chur,San Diego,CA,,3,64.44921,san diego,San Diego,CA,92123-3931,3,,,,,
474302051,47-4302051,San Diego Chapter Of Data Management Association Internation,San Diego Chapter Of Data Management Association Internation Dama Sd,San Diego,CA,B03,3,63.44523,san diego,San Diego,CA,92129-3746,3,,,,,
753024372,75-3024372,Horton Walk San Diegos Walk Of Fame,Horton Walk San Diegos Walk Of Fame,San Diego,CA,B90,3,63.067978,san diego,San Diego,CA,92101-5030,3,2023.0,5000.0,1337.0,249575.0,
273859305,27-3859305,Pastor Of San Rafael Catholic Parish In San Diego Ca A Corp Sole,Pastor Of San Rafael Catholic Parish In San Diego Ca A Corp Sole,San Diego,CA,,3,62.30069,san diego,San Diego,CA,92186-5728,3,,,,,
273978964,27-3978964,Pastor Of St John The Evangelist Catholic Parish San Diego In San D,Pastor Of St John The Evangelist Catholic Parish San Diego In San D,San Diego,CA,,3,62.30069,san diego,San Diego,CA,92186-5728,3,,,,,
951661688,95-1661688,San Diego Humane Society And S P C A,San Diego Humane Society And S P C A,San Diego,CA,D200,3,62.08461,san diego,San Diego,CA,92110-2572,3,2023.0,67235722.0,58963751.0,125734448.0,
237332048,23-7332048,San Diego Lesbian Gay Bisexual And Transgender Community Center,San Diego Lesbian Gay Bisexual And Transgender Community Center,San Diego,CA,G82Z,3,62.08461,san diego,San Diego,CA,92103-3410,3,2023.0,12583075.0,11132000.0,33850970.0,
952151526,95-2151526,Big Brothers Big Sisters Of San Diego County Inc,Big Brothers Big Sisters Of San Diego County Inc,San Diego,CA,,3,62.08461,san diego,San Diego,CA,92105-1695,3,2023.0,2659032.0,2402332.0,3274584.0,
330325791,33-0325791,Aclu Foundation Of San Diego And Imperial Counties Inc,Aclu Foundation Of San Diego And Imperial Counties Inc,San Diego,CA,,3,62.08461,san diego,San Diego,CA,92138-7131,3,2023.0,2407910.0,4323833.0,9212943.0,
833981851,83-3981851,Cristo Rey San Diego Corporate Work Study Program Inc,Cristo Rey San Diego Corporate Work Study Program Inc,San Diego,CA,B11,3,62.08461,san diego,San Diego,CA,92130-2199,3,2023.0,731355.0,698427.0,39440.0,
951643979,95-1643979,Boys And Girls Aid Society Of San Diego Ltd,Boys And Girls Aid Society Of San Diego Ltd,San Diego,CA,F33Z,3,62.08461,san diego,San Diego,CA,92108-3834,3,2024.0,467092.0,396531.0,3891012.0,
464919537,46-4919537,San Diego African American Museum Of Fine Art Inc,San Diego African American Museum Of Fine Art Inc,San Diego,CA,,3,62.08461,san diego,San Diego,CA,92154-4766,3,2023.0,127446.0,114927.0,236530.0,
872639774,87-2639774,San Diego La Raza Lawyers Association Public Benefit Fund,San Diego La Raza Lawyers Association Public Benefit Fund,San Diego,CA,J03,3,62.08461,san diego,San Diego,CA,92112-5010,3,2023.0,8250.0,11801.0,197240.0,
330299756,33-0299756,San Diego Fire Fighters Community Responsibility Fund Local 145,San Diego Fire Fighters Community Responsibility Fund Local 145,San Diego,CA,,3,62.08461,san diego,San Diego,CA,92108-2174,3,2023.0,165327.0,98488.0,171272.0,
953613121,95-3613121,Boosters Of Old Town San Diego State Historic Park,Boosters Of Old Town San Diego State Historic Park,San Diego,CA,,3,62.08461,san diego,San Diego,CA,92110-2743,3,2023.0,87997.0,138542.0,272035.0,
330942219,33-0942219,House Of Spain Casa De Espana In San Diego,House Of Spain Casa De Espana In San Diego,San Diego,CA,A20,3,62.08461,san diego,San Diego,CA,92163-2064,3,2019.0,60739.0,34059.0,177315.0,
330490547,33-0490547,Sigma Pi Fraternity Educational Fund Of San Diego Inc,Sigma Pi Fraternity Educational Fund Of San Diego Inc,San Diego,CA,Z99Z,3,62.08461,san diego,San Diego,CA,92108-1604,3,2023.0,2730.0,127.0,66055.0,
464028976,46-4028976,Finnish American Chamber Of Commerce San Diego California Chap,Finnish American Chamber Of Commerce San Diego California Chap,San Diego,CA,Y99,3,62.08461,san diego,San Diego,CA,92109-3972,3,,,,,
800327269,80-0327269,Friends Of The German American School Of San Diego,Friends Of The German American School Of San Diego,San Diego,CA,B112,3,62.08461,san diego,San Diego,CA,92117-3855,3,,,,,
330712759,33-0712759,Reorganized Church Of Jesus Christ Of Later Day Saints San Diego,Reorganized Church Of Jesus Christ Of Later Day Saints San Diego San Diego District,San Diego,CA,,3,61.916107,san diego,San Diego,CA,92128-4465,3,,,,,
462765243,46-2765243,Fresh Wind Chinese Church Of San Diego Inc,Fresh Wind Chinese Church Of San Diego Inc Fresh Wind Chinese Church,San Diego,CA,X21,3,61.69203,san diego,San Diego,CA,92127-3480,3,,,,,
800404632,80-0404632,Iglesia Fuente De Salvacion En San Diego Inc,Iglesia Fuente De Salvacion En San Diego Inc Iglesia Fuente De Salvacion,San Diego,CA,X21,3,61.69203,san diego,San Diego,CA,92139-3016,3,,,,,
371603165,37-1603165,San Diego Chapter Of The Human Factors Ergonomics Society,San Diego Chapter Of The Human Factors Ergonomics Society Sdhfes,San Diego,CA,Y03,3,61.04731,san diego,San Diego,CA,92121-2238,3,,,,,
842803510,84-2803510,African American Alumni Chapter Of San Diego State University,African American Alumni Chapter Of San Diego State University Aaac,San Diego,CA,B84,3,61.04731,san diego,San Diego,CA,92101-5062,3,,,,,
273974097,27-3974097,Pastor Of Our Lady Of Mt Carmel Catholic Parish San Diego In San D,Pastor Of Our Lady Of Mt Carmel Catholic Parish San Diego In San D,San Diego,CA,,3,60.039047,san diego,San Diego,CA,92186-5728,3,,,,,
852650663,85-2650663,Harm Reduction Coalition Of San Diego Hrcsd On Point Inc,Harm Reduction Coalition Of San Diego Hrcsd On Point Inc,San Diego,CA,P20,3,58.94272,san diego,San Diego,CA,92105-5414,3,2023.0,2374667.0,1860157.0,1174267.0,
330463761,33-0463761,Earl B Gilliam Bar Foundation Inc Of San Diego County,Earl B Gilliam Bar Foundation Inc Of San Diego County,San Diego,CA,I99,3,58.94272,san diego,San Diego,CA,92112-4923,3,2022.0,156994.0,151448.0,52917.0,
953411552,95-3411552,United Nations Association Of San Diego International Gift Shop Inc,United Nations Association Of San Diego International Gift Shop Inc,San Diego,CA,Q420,3,58.94272,san diego,San Diego,CA,92101-1683,3,2023.0,143772.0,137328.0,81496.0,
953565388,95-3565388,Alzheimer's Disease And Related Disorders Association Of San Diego Inc,Alzheimer's Disease And Related Disorders Association Of San Diego Inc,San Diego,CA,,3,58.94272,san diego,San Diego,CA,92111,3,2016.0,873319.0,3993570.0,2542318.0,
952986374,95-2986374,Al Anon Family Groups Office Of San Diego County Inc,Al Anon Family Groups Office Of San Diego County Inc,San Diego,CA,,3,58.94272,san diego,San Diego,CA,92108-3733,3,2023.0,86118.0,85890.0,161598.0,
270207546,27-0207546,Association Of Translators And Interpreters In The San Diego Area,Association Of Translators And Interpreters In The San Diego Area,San Diego,CA,B03,3,58.94272,san diego,San Diego,CA,92111-5915,3,,,,,
912152672,91-2152672,Chef De Cuisine Association Of San Diego Education Foundation Inc,Chef De Cuisine Association Of San Diego Education Foundation Inc,San Diego,CA,K40,3,58.94272,san diego,San Diego,CA,92103-1946,3,2014.0,14262.0,4368.0,42158.0,
364739793,36-4739793,San Diego Assoc For Health Care Risk Management Professionals Inc,San Diego Assoc For Health Care Risk Management Professionals Inc,San Diego,CA,B03,3,58.94272,san diego,San Diego,CA,92101-0000,3,,,,,
850824495,85-0824495,San Diego Consortium For Excellence In Nursing And Allied Health,San Diego Consortium For Excellence In Nursing And Allied Health,San Diego,CA,E03,3,58.94272,san diego,San Diego,CA,92102-1345,3,,,,,
562419206,56-2419206,San Diego County Coalition For Improving End Of Life Care,San Diego County Coalition For Improving End Of Life Care,San Diego,CA,E99,3,58.94272,san diego,San Diego,CA,92193-3674,3,2013.0,1825.0,2546.0,2504.0,
342053517,34-2053517,U S Naval Academy Alumni Assoc San Diego Chapter Inc,U S Naval Academy Alumni Assoc San Diego Chapter Inc,San Diego,CA,B90,3,58.94272,san diego,San Diego,CA,92106-6131,3,2016.0,33605.0,29477.0,47426.0,
330194376,33-0194376,San Diego Imperial Co Regional Serv Office Of Narcotics Anonymous,San Diego Imperial Co Regional Serv Office Of Narcotics Anonymous,San Diego,CA,,3,58.94272,san diego,San Diego,CA,92176-6505,3,2023.0,219325.0,61148.0,425599.0,
953367587,95-3367587,Good Shepherd Missionary Baptist Church Of San Diego Ca Inc,Good Shepherd Missionary Baptist Church Of San Diego Ca Inc,San Diego,CA,,3,58.94272,san diego,San Diego,CA,92113-1712,3,,,,,
953856802,95-3856802,Helping Hand Church Of God In Christ San Diego California,Helping Hand Church Of God In Christ San Diego California,San Diego,CA,,3,58.94272,san diego,San Diego,CA,92114-4216,3,,,,,
421606878,42-1606878,Iglesia De Cristo Ministerios Llamada Final Inc Of San Diego,Iglesia De Cristo Ministerios Llamada Final Inc Of San Diego,San Diego,CA,X20,3,58.94272,san diego,San Diego,CA,92110-3211,3,,,,,
956116080,95-6116080,Inspirational Church Of The Master Of San Diego Spiritionalist Church,Inspirational Church Of The Master Of San Diego Spiritionalist Church,San Diego,CA,,3,58.94272,san diego,San Diego,CA,92102-1020,3,,,,,
